Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
326.0200,413.754,2066.2874,4.994
326.0400,413.388,2062.8059,4.99
326.0600,421.438,2102.9756,4.99
326.0800,414.851,2071.7659,4.994
326.1000,413.632,2064.8508,4.992
326.1200,413.632,2065.6782,4.994
326.1400,431.075,2150.2021,4.988
326.1600,417.535,2085.1697,4.994
326.1800,421.316,2104.0522,4.994
326.2000,417.047,2081.0645,4.99
326.2200,416.681,2080.0715,4.992
326.2400,414.973,2071.5452,4.992
326.2600,413.51,2065.0691,4.994
326.2800,417.779,2086.3882,4.994
326.3000,413.144,2062.415,4.992
326.3200,414.729,2070.3271,4.992
326.3400,414.607,2069.7183,4.992
326.3600,414.851,2070.1064,4.99
326.3800,415.591,2075.4614,4.994
326.4000,415.957,2077.2893,4.994
326.4200,416.445,2080.5591,4.996
326.4400,417.299,2083.1567,4.992
326.4600,415.835,2078.3433,4.998
326.4800,415.713,2075.2395,4.992
326.5000,413.395,2064.4946,4.994
326.5200,413.517,2064.2769,4.992
326.5400,413.152,2063.281,4.994
326.5600,414.127,2068.1504,4.994
326.5800,414.615,2069.7581,4.992
326.6000,415.591,2075.4614,4.994
326.6200,416.201,2077.6753,4.992
326.6400,417.299,2081.4875,4.988
326.6600,417.787,2085.5928,4.992
326.6800,417.665,2086.6543,4.996
326.7000,415.103,2072.1941,4.992
326.7200,414.493,2069.978,4.994
326.7400,413.883,2066.9316,4.994
326.7600,412.786,2059.802,4.99
326.7800,414.249,2068.7595,4.994
326.8000,414.737,2070.3672,4.992
326.8200,416.201,2077.6753,4.992
326.8400,417.665,2086.6543,4.996
326.8600,417.787,2085.5928,4.992
326.8800,417.047,2081.8987,4.992
326.9000,417.291,2084.7856,4.996
326.9200,413.754,2067.115,4.996
326.9400,413.144,2061.5886,4.99
326.9600,413.266,2064.6768,4.996
326.9800,413.632,2064.8508,4.992
327.0000,521.827,2600.7859,4.984
327.0200,566.838,2828.5215,4.99
327.0400,417.413,2084.5605,4.994
327.0600,417.291,2084.7856,4.996
327.0800,416.559,2081.1287,4.996
327.1000,415.461,2075.6431,4.996
327.1200,414.234,2068.6846,4.994
327.1400,421.186,2101.718,4.99
327.1600,413.258,2063.8103,4.994
327.1800,413.99,2066.6382,4.992
327.2000,420.82,2100.7334,4.992
327.2200,414.356,2069.2937,4.994
327.2400,430.213,2148.4839,4.994
327.2600,415.453,2073.9414,4.992
327.2800,416.307,2079.0371,4.994
327.3000,429.237,2143.6096,4.994
327.3200,416.673,2080.0317,4.992
327.3400,414.234,2067.8562,4.992
327.3600,412.892,2061.9827,4.994
327.3800,413.266,2063.0239,4.992
327.4000,413.51,2064.2419,4.992
327.4200,431.319,2154.0071,4.994
327.4400,414.729,2070.3271,4.992
327.4600,414.729,2070.3271,4.992
327.4800,416.071,2077.8586,4.994
327.5000,416.193,2078.4678,4.994
327.5200,416.315,2079.0771,4.994
327.5400,424.122,2117.217,4.992
327.5600,415.705,2075.1992,4.992
327.5800,413.51,2064.2419,4.992
327.6000,412.778,2061.4133,4.994
327.6200,412.778,2060.5879,4.992
327.6400,413.876,2065.2412,4.99
327.6600,419.609,2093.8489,4.99
327.6800,413.998,2067.5059,4.994
327.7000,415.095,2072.1543,4.992
327.7200,416.437,2079.6865,4.994
327.7400,417.535,2084.3347,4.992
327.7600,417.413,2084.5605,4.994
327.7800,415.583,2075.4216,4.994
327.8000,413.266,2063.0239,4.992
327.8200,420.097,2096.2839,4.99
327.8400,413.632,2065.6782,4.994
327.8600,419.609,2094.6882,4.992
327.8800,414.493,2068.3201,4.99
327.9000,416.079,2078.7307,4.996
327.9200,415.957,2076.4573,4.992
327.9400,416.445,2078.8936,4.992
327.9600,417.299,2084.8257,4.996
327.9800,416.933,2082.1636,4.994
328.0000,416.201,2078.5078,4.994
328.0200,414.737,2069.5376,4.99
328.0400,413.395,2064.4946,4.994
328.0600,414.005,2066.7131,4.992
328.0800,414.493,2069.1492,4.992
328.1000,415.957,2076.4573,4.992
328.1200,414.371,2070.1975,4.996
328.1400,415.469,2074.0212,4.992
328.1600,415.225,2071.9727,4.99
328.1800,416.567,2081.1687,4.996
328.2000,417.665,2085.8191,4.994
328.2200,416.567,2080.3354,4.994
328.2400,415.957,2077.2893,4.994
328.2600,412.908,2060.4109,4.99
328.2800,413.883,2066.104,4.992
328.3000,415.835,2075.8484,4.992
328.3200,414.249,2068.7595,4.994
328.3400,417.421,2082.9307,4.99
328.3600,414.737,2070.3672,4.992
328.3800,428.399,2138.5679,4.992
328.4000,416.811,2080.7205,4.992
328.4200,430.229,2148.5637,4.994
328.4400,416.933,2082.9973,4.996
328.4600,415.347,2074.2429,4.994
328.4800,414.249,2067.9309,4.992
328.5000,412.786,2059.802,4.99
328.5200,413.03,2061.0195,4.99
328.5400,414.005,2066.7131,4.992
328.5600,414.371,2067.7112,4.99
328.5800,415.957,2077.2893,4.994
328.6000,425.96,2127.2441,4.994
328.6200,627.595,3126.678,4.982
328.6400,587.097,2931.9624,4.994
328.6600,446.94,2233.8062,4.998
328.6800,414.981,2072.415,4.994
328.7000,415.713,2076.9021,4.996
328.7200,417.543,2085.2097,4.994
328.7400,416.811,2082.3877,4.996
328.7600,416.567,2080.3354,4.994
328.7800,412.908,2060.4109,4.99
328.8000,413.517,2064.2769,4.992
328.8200,412.786,2062.2788,4.996
328.8400,414.981,2072.415,4.994
328.8600,416.201,2077.6753,4.992
328.8800,414.104,2067.2073,4.992
328.9000,416.299,2078.1648,4.992
328.9200,416.909,2081.2097,4.992
328.9400,418.983,2093.239,4.996
328.9600,415.69,2075.9558,4.994
328.9800,415.69,2075.1245,4.992
329.0000,413.006,2060.8999,4.99
329.0200,539.494,2692.075,4.99
329.0400,537.786,2684.6279,4.992
329.0600,536.932,2679.2905,4.99
329.0800,537.786,2684.6279,4.992
329.1000,455.575,2278.7861,5.002
329.1200,416.665,2082.4917,4.998
329.1400,417.275,2083.8713,4.994
329.1600,417.153,2084.0964,4.996
329.1800,415.933,2078.0012,4.996
329.2000,414.226,2069.4731,4.996
329.2200,412.884,2061.1169,4.992
329.2400,412.884,2060.291,4.99
329.2600,414.958,2072.3003,4.994
329.2800,413.982,2065.77,4.99
329.3000,415.446,2074.7373,4.994
329.3200,415.202,2071.8579,4.99
329.3400,417.885,2087.7534,4.996
329.3600,417.397,2082.811,4.99
329.3800,417.275,2083.0369,4.992
329.4000,417.031,2082.6528,4.994
329.4200,418.983,2090.7251,4.99
329.4400,413.982,2067.426,4.994
329.4600,413.86,2065.1611,4.99
329.4800,425.813,2124.8066,4.99
329.5000,599.018,2986.7039,4.986
329.5200,652.93,3258.1206,4.99
329.5400,741.606,3699.1309,4.988
329.5600,738.191,3683.5728,4.99
329.5800,740.02,3695.6599,4.994
329.6000,743.68,3710.9629,4.99
329.6200,749.9,3743.501,4.992
329.6400,756.731,3776.0876,4.99
329.6600,743.07,3709.4055,4.992
329.6800,747.095,3728.0037,4.99
329.7000,758.683,3787.3455,4.992
329.7200,1018.245,5068.8237,4.978
329.7400,1024.832,5107.7632,4.984
329.7600,1027.881,5131.1821,4.992
329.7800,1040.444,5193.8965,4.992
329.8000,1042.396,5201.5557,4.99
329.8200,1032.15,5152.4932,4.992
329.8400,744.534,3724.1589,5.002
329.8600,741.972,3706.8918,4.996
329.8800,743.68,3712.4507,4.992
329.9000,790.03,3943.8301,4.992
329.9200,742.094,3706.0173,4.994
329.9400,751.852,3754.7488,4.994
329.9600,743.68,3712.4507,4.992
329.9800,750.51,3749.5479,4.996
330.0000,738.313,3685.6584,4.992
330.0200,740.386,3694.5259,4.99
330.0400,750.998,3747.4797,4.99
330.0600,751.852,3754.7488,4.994
330.0800,741.484,3701.4883,4.992
330.1000,742.338,3705.7515,4.992
330.1200,741.606,3703.5803,4.994
330.1400,751.608,3750.5237,4.99
330.1600,734.166,3664.9568,4.992
330.1800,727.213,3630.2473,4.992
330.2000,744.29,3716.9841,4.994
330.2200,768.197,3833.303,4.99
330.2400,740.02,3694.1799,4.992
330.2600,731.604,3655.0935,4.996
330.2800,743.924,3713.6687,4.992
330.3000,755.755,3772.729,4.992
330.3200,739.045,3692.2686,4.996
330.3400,750.876,3746.8708,4.99
330.3600,729.043,3639.3828,4.992
330.3800,1018.123,5072.2886,4.982
330.4000,1037.639,5171.5933,4.984
330.4200,1026.905,5124.2559,4.99
330.4400,1018.611,5080.8315,4.988
330.4600,1035.809,5166.6152,4.988
330.4800,1033.4919,5161.2588,4.994
330.5000,755.511,3779.0659,5.002
330.5200,730.872,3651.4365,4.996
330.5400,735.507,3673.1221,4.994
330.5600,728.311,3635.7285,4.992
330.5800,732.336,3657.2859,4.994
330.6000,736.361,3674.4414,4.99
330.6200,736.239,3673.8325,4.99
330.6400,730.506,3648.1467,4.994
330.6600,755.145,3769.6841,4.992
330.6800,738.191,3683.5728,4.99
330.7000,737.947,3683.8315,4.992
330.7200,752.584,3756.8994,4.992
330.7400,744.412,3717.5935,4.994
330.7600,750.022,3741.1096,4.988
330.7800,750.022,3745.6096,4.994
330.8000,752.218,3755.0725,4.992
330.8200,746.119,3724.6262,4.992
330.8400,750.632,3748.6562,4.994
330.8600,743.924,3715.1565,4.994
330.8800,754.643,3767.178,4.992
330.9000,749.642,3745.2114,4.996
330.9200,753.423,3761.0876,4.992
330.9400,747.691,3732.4734,4.992
330.9600,740.616,3695.6738,4.99
330.9800,743.91,3715.0864,4.994
331.0000,747.203,3730.0374,4.992
331.0200,748.545,3736.7366,4.992
331.0400,741.958,3702.3704,4.99
331.0600,748.91,3740.0564,4.994
331.0800,728.663,3638.9431,4.994
331.1000,739.884,3694.9805,4.994
331.1200,725.37,3622.4978,4.994
331.1400,742.446,3707.7751,4.994
331.1600,752.204,3755.0024,4.992
331.1800,754.765,3769.2964,4.994
331.2000,734.274,3668.4326,4.996
331.2200,747.081,3730.9224,4.994
331.2400,741.958,3702.3704,4.99
331.2600,736.469,3676.4534,4.992
331.2800,753.423,3762.5942,4.994
331.3000,767.45,3831.1106,4.992
331.3200,759.522,3793.0527,4.994
331.3400,723.174,3611.531,4.994
331.3600,744.032,3715.6958,4.994
331.3800,721.833,3604.834,4.994
331.4000,734.518,3669.6519,4.996
331.4200,721.101,3601.1785,4.994
331.4400,719.515,3591.8191,4.992
331.4600,720.857,3598.5183,4.992
331.4800,727.931,3635.2876,4.994
331.5000,701.341,3503.8994,4.996
331.5200,734.152,3664.8867,4.992
331.5400,721.955,3605.4434,4.994
331.5600,721.589,3602.1724,4.992
331.5800,721.589,3605.0583,4.996
331.6000,727.687,3632.6135,4.992
331.6200,739.411,3689.6609,4.99
331.6400,738.435,3687.7444,4.994
331.6600,731.604,3650.7039,4.99
331.6800,734.288,3665.5659,4.992
331.7000,743.192,3710.0146,4.992
331.7200,728.311,3635.7285,4.992
331.7400,744.168,3716.375,4.994
331.7600,737.581,3680.5291,4.99
331.7800,738.069,3688.8689,4.998
331.8000,731.97,3652.53,4.99
331.8200,731.482,3651.5581,4.992
331.8400,735.629,3670.7886,4.99
331.8600,740.874,3698.4431,4.992
331.8800,733.204,3660.1543,4.992
331.9000,734.789,3669.5361,4.994
331.9200,738.083,3687.4626,4.996
331.9400,741.498,3700.0747,4.99
331.9600,736.741,3677.8113,4.992
331.9800,735.277,3671.9731,4.994
332.0000,736.741,3679.2847,4.994
332.0200,735.277,3670.5027,4.992
332.0400,738.571,3688.4236,4.994
332.0600,736.619,3677.2021,4.992
332.0800,735.765,3671.4673,4.99
332.1000,738.937,3693.2073,4.998
332.1200,738.449,3684.8601,4.99
332.1400,735.887,3675.0198,4.994
332.1600,734.911,3668.6758,4.992
332.1800,734.302,3665.6357,4.992
332.2000,736.253,3676.8474,4.994
332.2200,733.57,3660.5142,4.99
332.2400,738.937,3690.2515,4.994
332.2600,748.695,3737.4856,4.992
332.2800,736.131,3674.7659,4.992
332.3000,734.667,3668.927,4.994
332.3200,780.043,3892.4146,4.99
332.3400,778.091,3884.2305,4.992
332.3600,751.256,3753.2747,4.996
332.3800,742.718,3709.1338,4.994
332.4000,741.742,3702.7761,4.992
332.4200,744.548,3716.7834,4.992
332.4400,742.596,3707.0393,4.992
332.4600,767.113,3827.8936,4.99
332.4800,745.401,3721.042,4.992
332.5000,742.596,3708.5244,4.994
332.5200,740.766,3696.4221,4.99
332.5400,746.499,3728.0161,4.994
332.5600,729.422,3641.2747,4.992
332.5800,729.057,3642.3687,4.996
332.6000,761.746,3801.1123,4.99
332.6200,726.373,3627.5066,4.994
332.6400,729.179,3642.9783,4.996
332.6600,741.132,3698.2485,4.99
332.6800,726.129,3627.7405,4.996
332.7000,726.007,3625.679,4.994
332.7200,742.596,3708.5244,4.994
332.7400,724.299,3614.252,4.99
332.7600,730.032,3642.8594,4.99
332.7800,741.498,3703.041,4.994
332.8000,728.081,3636.0364,4.994
332.8200,730.764,3652.3584,4.998
332.8400,735.887,3670.6045,4.988
332.8600,729.666,3645.4114,4.996
332.8800,730.249,3646.8635,4.994
332.9000,735.25,3668.8972,4.99
332.9200,727.931,3635.2876,4.994
332.9400,730.493,3646.6211,4.992
332.9600,728.419,3639.1812,4.996
332.9800,726.102,3626.1533,4.994
333.0000,740.372,3697.4177,4.994
333.0200,725.736,3622.8743,4.992
333.0400,727.443,3629.9404,4.99
333.0600,738.421,3684.7207,4.99
333.0800,726.589,3628.5854,4.994
333.1000,736.225,3676.7075,4.994
333.1200,736.713,3679.1448,4.994
333.1400,730.493,3646.6211,4.992
333.1600,727.443,3629.9404,4.99
333.1800,737.933,3682.2854,4.99
333.2000,725.736,3624.3257,4.994
333.2200,727.199,3628.7227,4.99
333.2400,743.422,3712.6494,4.994
333.2600,724.882,3618.6111,4.992
333.2800,730.737,3649.3005,4.994
333.3000,737.445,3681.3254,4.992
333.3200,728.541,3636.8767,4.992
333.3400,723.906,3615.1865,4.994
333.3600,739.641,3693.7671,4.994
333.3800,726.969,3631.937,4.996
333.4000,729.653,3643.8872,4.994
333.4200,736.239,3675.3052,4.992
333.4400,738.191,3685.0496,4.992
333.4600,741.85,3703.3152,4.992
333.4800,739.167,3689.9216,4.992
333.5000,739.045,3690.7905,4.994
333.5200,661.469,3306.0222,4.998
333.5400,748.315,3734.0918,4.99
333.5600,699.037,3490.9907,4.994
333.5800,741.118,3698.1785,4.99
333.6000,706.111,3524.9062,4.992
333.6200,742.094,3706.0173,4.994
333.6400,744.899,3717.0457,4.99
333.6600,682.204,3409.6555,4.998
333.6800,692.206,3456.8767,4.994
333.7000,683.18,3411.8008,4.994
333.7200,752.95,3758.7266,4.992
333.7400,729.043,3636.4666,4.988
333.7600,754.291,3762.4036,4.988
333.7800,556.326,2783.8555,5.004
333.8000,545.349,2725.6543,4.998
333.8200,454.112,2268.7434,4.996
333.8400,544.861,2723.2156,4.998
333.8600,543.519,2713.2468,4.992
333.8800,542.055,2707.0227,4.994
333.9000,544.983,2721.645,4.994
333.9200,542.299,2706.072,4.99
333.9400,413.25,2066.25,5
333.9600,413.86,2065.989,4.992
333.9800,413.982,2067.426,4.994
334.0000,414.47,2069.8633,4.994
334.0200,414.714,2070.2522,4.992
334.0400,416.177,2076.7231,4.99
334.0600,415.933,2077.1694,4.994
334.0800,417.519,2085.9248,4.996
334.1000,417.519,2085.0898,4.994
334.1200,418.129,2088.9724,4.996
334.1400,433.986,2165.5901,4.99
334.1600,416.177,2078.3879,4.994
334.1800,414.104,2066.3789,4.99
334.2000,412.274,2057.2471,4.99
334.2200,413.982,2066.5981,4.992
334.2400,414.104,2067.2073,4.992
334.2600,415.324,2074.1282,4.994
334.2800,433.742,2166.1077,4.994
334.3000,416.177,2078.3879,4.994
334.3200,416.299,2077.332,4.99
334.3400,416.421,2079.6064,4.994
334.3600,414.226,2067.8164,4.992
334.3800,414.958,2070.6404,4.99
334.4000,413.616,2066.4255,4.996
334.4200,432.888,2159.2454,4.988
334.4400,414.714,2071.9111,4.996
334.4600,413.616,2064.771,4.992
334.4800,414.714,2071.0815,4.994
334.5000,415.568,2074.5154,4.992
334.5200,415.202,2074.3491,4.996
334.5400,417.031,2081.8188,4.992
334.5600,416.909,2081.2097,4.992
334.5800,415.202,2074.3491,4.996
334.6000,413.006,2060.8999,4.99
334.6200,413.25,2062.1174,4.99
334.6400,412.03,2056.8538,4.992
334.6600,413.738,2066.2075,4.994
334.6800,415.08,2072.9094,4.994
334.7000,414.836,2071.6909,4.994
334.7200,414.47,2069.0342,4.992
334.7400,416.665,2079.9917,4.992
334.7600,418.129,2086.4636,4.99
334.7800,416.665,2078.325,4.988
334.8000,414.47,2069.8633,4.994
334.8200,412.64,2059.0735,4.99
334.8400,412.762,2060.5078,4.992
334.8600,413.616,2065.5984,4.994
334.8800,414.226,2067.8164,4.992
334.9000,563.645,2808.0793,4.982
334.9200,574.135,2863.7854,4.988
334.9400,423.252,2116.26,5
334.9600,424.35,2119.2039,4.994
334.9800,424.594,2120.4224,4.994
335.0000,418.739,2090.3452,4.992
335.0200,436.059,2178.5505,4.996
335.0400,414.958,2073.1301,4.996
335.0600,539.738,2693.2925,4.99
335.0800,413.25,2063.7705,4.994
335.1000,413.494,2064.989,4.994
335.1200,413.616,2065.5984,4.994
335.1400,413.982,2067.426,4.994
335.1600,414.348,2069.2539,4.994
335.1800,414.714,2071.0815,4.994
335.2000,425.326,2124.0779,4.994
335.2200,416.543,2081.8821,4.998
335.2400,416.909,2081.2097,4.992
335.2600,424.716,2120.1824,4.992
335.2800,414.836,2072.5205,4.996
335.3000,422.52,2109.2197,4.992
335.3200,412.64,2059.8989,4.992
335.3400,412.152,2056.6384,4.99
335.3600,414.958,2071.4705,4.992
335.3800,413.616,2065.5984,4.994
335.4000,414.47,2069.8633,4.994
335.4200,417.519,2084.2549,4.992
335.4400,416.299,2078.1648,4.992
335.4600,415.812,2077.3967,4.996
335.4800,417.153,2083.2622,4.994
335.5000,415.202,2073.5188,4.994
335.5200,414.714,2071.0815,4.994
335.5400,413.006,2061.7261,4.992
335.5600,413.616,2064.771,4.992
335.5800,414.104,2067.2073,4.992
335.6000,414.47,2069.0342,4.992
335.6200,415.08,2072.9094,4.994
335.6400,414.47,2068.2053,4.99
335.6600,415.08,2072.9094,4.994
335.6800,415.446,2075.5681,4.996
335.7000,416.787,2081.4341,4.994
335.7200,417.641,2085.699,4.994
335.7400,415.202,2071.8579,4.99
335.7600,413.494,2064.1621,4.992
335.7800,413.128,2061.5085,4.99
335.8000,413.982,2066.5981,4.992
335.8200,420.203,2098.4939,4.994
335.8400,419.959,2098.1152,4.996
335.8600,416.299,2078.9973,4.994
335.8800,415.69,2076.7871,4.996
335.9000,417.397,2083.646,4.992
335.9200,417.031,2081.8188,4.992
335.9400,415.568,2074.5154,4.992
335.9600,414.104,2068.0354,4.994
335.9800,414.47,2069.8633,4.994
336.0000,413.86,2066.8167,4.994
336.0200,412.884,2061.9426,4.994
336.0400,416.543,2078.5496,4.99
336.0600,414.592,2070.4724,4.994
336.0800,414.836,2070.8613,4.992
336.1000,415.69,2075.9558,4.994
336.1200,414.836,2070.8613,4.992
336.1400,416.299,2079.8298,4.996
336.1600,416.421,2078.7737,4.992
336.1800,415.933,2078.0012,4.996
336.2000,414.47,2068.2053,4.99
336.2200,413.616,2064.771,4.992
336.2400,414.714,2070.2522,4.992
336.2600,413.616,2064.771,4.992
336.2800,414.226,2067.8164,4.992
336.3000,414.714,2070.2522,4.992
336.3200,415.202,2074.3491,4.996
336.3400,420.325,2098.2625,4.992
336.3600,417.397,2085.3154,4.996
336.3800,416.909,2082.8772,4.996
336.4000,415.324,2073.2974,4.992
336.4200,415.812,2076.5652,4.994
336.4400,413.25,2062.9441,4.992
336.4600,413.128,2063.1611,4.994
336.4800,414.958,2071.4705,4.992
336.5000,413.86,2065.989,4.992
336.5200,414.348,2068.4253,4.992
336.5400,415.812,2077.3967,4.996
336.5600,415.568,2074.5154,4.992
336.5800,415.69,2075.1245,4.992
336.6000,416.299,2078.9973,4.994
336.6200,416.414,2080.4043,4.996
336.6400,415.194,2074.3091,4.996
336.6600,414.34,2068.3853,4.992
336.6800,413.486,2063.2949,4.99
336.7000,414.95,2070.6006,4.99
336.7200,415.194,2072.6484,4.992
336.7400,414.462,2069.8232,4.994
336.7600,415.804,2077.3567,4.996
336.7800,416.17,2078.353,4.994
336.8000,417.755,2085.4331,4.992
336.8200,416.17,2079.1853,4.996
336.8400,457.274,2281.7971,4.99
336.8600,673.409,3354.9236,4.982
336.8800,729.639,3637.98,4.986
336.9000,740.372,3692.9756,4.988
336.9200,740.86,3698.373,4.992
336.9400,729.883,3645.0356,4.994
336.9600,752.448,3757.7253,4.994
336.9800,720.247,3598.354,4.996
337.0000,741.104,3699.5913,4.992
337.0200,759.766,3794.2712,4.994
337.0400,746.349,3727.2668,4.994
337.0600,736.713,3677.6714,4.992
337.0800,1029.325,5130.1558,4.984
337.1000,1021.885,5097.1621,4.988
337.1200,1021.05,5095.0391,4.99
337.1400,1024.222,5110.8677,4.99
337.1600,1022.392,5105.8257,4.994
337.1800,735.141,3681.5859,5.008
337.2000,728.555,3641.3179,4.998
337.2200,736.727,3682.1616,4.998
337.2400,734.166,3664.9568,4.992
337.2600,735.507,3673.1221,4.994
337.2800,736.605,3675.6587,4.99
337.3000,738.557,3691.3081,4.998
337.3200,734.532,3668.2527,4.994
337.3400,748.437,3734.7004,4.99
337.3600,730.384,3644.616,4.99
337.3800,746.851,3731.2676,4.996
337.4000,745.753,3724.2903,4.994
337.4200,747.949,3735.2571,4.994
337.4400,753.926,3765.1064,4.994
337.4600,741.484,3700.0051,4.99
337.4800,774.173,3864.6716,4.992
337.5000,765.269,3817.1616,4.988
337.5200,730.872,3648.5132,4.992
337.5400,749.656,3743.782,4.994
337.5600,768.807,3837.8848,4.992
337.5800,758.683,3787.3455,4.992
337.6000,737.825,3684.698,4.994
337.6200,732.092,3656.0674,4.994
337.6400,756.365,3777.2866,4.994
337.6600,739.045,3689.3127,4.992
337.6800,753.682,3763.8879,4.994
337.7000,748.803,3738.0247,4.992
337.7200,1000.681,4981.3901,4.978
337.7400,1009.707,5034.3989,4.986
337.7600,1031.662,5145.9297,4.988
337.7800,1048.251,5232.8691,4.992
337.8000,1026.905,5126.3101,4.992
337.8200,1027.637,5129.9639,4.992
337.8400,756.975,3787.9028,5.004
337.8600,732.824,3661.1885,4.996
337.8800,735.02,3670.6899,4.994
337.9000,735.873,3676.4214,4.996
337.9200,731.482,3653.021,4.994
337.9400,741.728,3702.7063,4.992
337.9600,735.873,3676.4214,4.996
337.9800,742.826,3708.1875,4.992
338.0000,770.148,3841.4983,4.988
338.0200,743.436,3711.2324,4.992
338.0400,744.412,3717.5935,4.994
338.0600,748.315,3737.0852,4.994
338.0800,743.68,3712.4507,4.992
338.1000,748.193,3736.4758,4.994
338.1200,747.691,3735.4641,4.996
338.1400,754.643,3765.6685,4.99
338.1600,746.837,3726.7163,4.99
338.1800,742.69,3708.9939,4.994
338.2000,756.717,3777.5312,4.992
338.2200,748.179,3734.9097,4.992
338.2400,749.276,3740.386,4.992
338.2600,742.08,3702.979,4.99
338.2800,755.497,3774.4629,4.996
338.3000,745.129,3718.1936,4.99
338.3200,750.984,3750.4141,4.994
338.3400,760.986,3801.886,4.996
338.3600,752.936,3758.6565,4.992
338.3800,755.009,3769.0049,4.992
338.4000,746.349,3725.7742,4.992
338.4200,736.957,3680.363,4.994
338.4400,739.884,3696.4602,4.996
338.4600,741.348,3699.3264,4.99
338.4800,741.47,3701.4182,4.992
338.5000,760.132,3794.5791,4.992
338.5200,755.863,3773.2681,4.992
338.5400,755.985,3773.8772,4.992
338.5600,740.86,3699.8547,4.994
338.5800,739.519,3690.1995,4.99
338.6000,759.888,3794.8806,4.994
338.6200,747.325,3730.6465,4.992
338.6400,735.507,3668.709,4.988
338.6600,727.945,3635.3574,4.994
338.6800,732.946,3658.8665,4.992
338.7000,756.487,3776.3833,4.992
338.7200,727.091,3629.6384,4.992
338.7400,724.042,3614.4177,4.992
338.7600,716.113,3577.7002,4.996
338.7800,719.773,3591.6672,4.99
338.8000,715.869,3573.6182,4.992
338.8200,734.654,3668.8621,4.994
338.8400,739.289,3693.4878,4.996
338.8600,748.803,3742.5173,4.998
338.8800,732.566,3658.4346,4.994
338.9000,726.346,3625.9194,4.992
338.9200,766.474,3824.7051,4.99
338.9400,732.078,3654.5334,4.992
338.9600,744.519,3718.1277,4.994
338.9800,731.224,3650.2703,4.992
339.0000,730.005,3645.645,4.994
339.0200,721.101,3599.7363,4.992
339.0400,755.375,3769.321,4.99
339.0600,732.688,3657.5786,4.992
339.0800,724.638,3618.842,4.994
339.1000,737.933,3685.2373,4.994
339.1200,730.98,3651.9758,4.996
339.1400,748.057,3732.8042,4.99
339.1600,734.152,3666.355,4.994
339.1800,736.469,3677.926,4.994
339.2000,742.202,3706.5569,4.994
339.2200,738.909,3687.1558,4.99
339.2400,732.932,3658.7966,4.992
339.2600,736.591,3677.0623,4.992
339.2800,733.054,3659.4058,4.992
339.3000,728.907,3638.7036,4.992
339.3200,731.102,3651.1233,4.994
339.3400,741.47,3699.9351,4.99
339.3600,729.395,3642.5986,4.994
339.3800,730.493,3648.082,4.994
339.4000,727.809,3634.6782,4.994
339.4200,732.2,3656.6069,4.994
339.4400,726.833,3629.804,4.994
339.4600,730.005,3644.1851,4.992
339.4800,728.541,3639.7908,4.996
339.5000,728.907,3638.7036,4.992
339.5200,731.224,3651.7327,4.994
339.5400,728.053,3635.8965,4.994
339.5600,733.42,3662.6995,4.994
339.5800,727.199,3628.7227,4.99
339.6000,728.907,3638.7036,4.992
339.6200,728.907,3640.1614,4.994
339.6400,785.868,3923.053,4.992
339.6600,761.108,3800.9731,4.994
339.6800,741.104,3699.5913,4.992
339.7000,754.033,3765.6409,4.994
339.7200,744.032,3717.1836,4.996
339.7400,741.47,3701.4182,4.992
339.7600,739.519,3693.1577,4.994
339.7800,743.788,3714.4773,4.994
339.8000,744.032,3712.7195,4.99
339.8200,740.25,3695.3281,4.992
339.8400,744.763,3719.3464,4.994
339.8600,730.98,3649.0522,4.992
339.8800,727.199,3631.6316,4.994
339.9000,727.077,3628.1143,4.99
339.9200,727.931,3632.3757,4.99
339.9400,729.883,3646.4954,4.996
339.9600,731.712,3651.2427,4.99
339.9800,729.151,3639.9219,4.992
340.0000,727.077,3629.5686,4.992
340.0200,731.956,3655.3882,4.994
340.0400,731.346,3652.342,4.994
340.0600,732.2,3655.1426,4.992
340.0800,733.786,3663.0598,4.992
340.1000,727.443,3632.8503,4.994
340.1200,732.444,3659.29,4.996
340.1400,747.325,3732.1411,4.994
340.1600,734.03,3664.2781,4.992
340.1800,767.694,3833.8638,4.994
340.2000,728.297,3634.2019,4.99
340.2200,731.346,3653.8044,4.996
340.2400,729.151,3638.4634,4.99
340.2600,737.201,3681.5818,4.994
340.2800,727.931,3635.2876,4.994
340.3000,732.2,3653.678,4.99
340.3200,741.47,3704.3838,4.996
340.3400,728.663,3637.4858,4.992
340.3600,733.908,3666.6042,4.996
340.3800,743.666,3710.8933,4.99
340.4000,753.301,3760.4788,4.992
340.4200,729.883,3645.0356,4.994
340.4400,743.666,3710.8933,4.99
340.4600,728.419,3637.7244,4.994
340.4800,733.542,3661.8418,4.992
340.5000,738.543,3689.7607,4.996
340.5200,730.127,3643.3337,4.99
340.5400,732.444,3659.29,4.996
340.5600,739.031,3689.2429,4.992
340.5800,731.224,3648.8076,4.99
340.6000,731.346,3649.4165,4.99
340.6200,737.445,3681.3254,4.992
340.6400,727.199,3630.1772,4.992
340.6600,727.199,3630.1772,4.992
340.6800,728.785,3638.0947,4.992
340.7000,743.056,3707.8494,4.99
340.7200,735.859,3673.4082,4.992
340.7400,733.298,3663.5566,4.996
